"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
3,25,26.68552,26.68552,1000,0,NA,-1.68552,1.68552,1.68552,2.8409776704,FALSE,75,73.31448,73.31448,1.68552,73.31448,1.68552,63.75,11.25,5.1110025,-3.4254825,-5.53683
4,25,34.22866,34.22866,1000,0,NA,-9.22866,9.22866,9.22866,85.1681653956,FALSE,75,65.77134,65.77134,9.22865999999999,65.77134,9.22865999999999,60,15,9.22211999999999,0.00654000000000821,2.00631
4,25,27.06875,27.06875,1000,0,NA,-2.06875,2.06875,2.06875,4.27972656250001,FALSE,75,72.93125,72.93125,2.06874999999999,72.93125,2.06874999999999,60,15,9.22211999999999,-7.15336999999999,-5.1536
4,25,19.6574,19.6574,1000,0,NA,5.3426,5.3426,5.3426,28.54337476,FALSE,75,80.3426,80.3426,-5.3426,80.3426,5.3426,60,15,9.22211999999999,-3.87951999999999,-1.87975
4,25,26.13204,26.13204,1000,0,NA,-1.13204,1.13204,1.13204,1.2815145616,FALSE,75,73.86796,73.86796,1.13204,73.86796,1.13204,60,15,9.22211999999999,-8.09007999999999,-6.09031
5,25,31.81778,31.81778,1000,0,NA,-6.81778,6.81778,6.81778,46.4821241284,FALSE,75,68.18222,68.18222,6.81778,68.18222,6.81778,56.25,18.75,13.3332375,-6.51545749999999,-0.404569999999996
5,25,26.04518,26.04518,1000,0,NA,-1.04518,1.04518,1.04518,1.0924012324,FALSE,75,73.95482,73.95482,1.04518,73.95482,1.04518,56.25,18.75,13.3332375,-12.2880575,-6.17717
5,25,44.01151,44.01151,1000,0,NA,-19.01151,19.01151,19.01151,361.4375124801,FALSE,75,55.98849,55.98849,19.01151,55.98849,19.01151,56.25,18.75,13.3332375,5.67827250000001,11.78916
5,25,38.94174,38.94174,1000,0,NA,-13.94174,13.94174,13.94174,194.3721142276,FALSE,75,61.05826,61.05826,13.94174,61.05826,13.94174,56.25,18.75,13.3332375,0.608502500000007,6.71939
6,25,46.91466,46.91466,1000,0,NA,-21.91466,21.91466,21.91466,480.2523229156,FALSE,75,53.08534,53.08534,21.91466,53.08534,21.91466,52.5,22.5,17.444355,4.47030500000001,14.69231
6,25,47.69755,47.69755,1000,0,NA,-22.69755,22.69755,22.69755,515.1787760025,FALSE,75,52.30245,52.30245,22.69755,52.30245,22.69755,52.5,22.5,17.444355,5.25319500000001,15.4752
6,25,36.33392,36.33392,1000,0,NA,-11.33392,11.33392,11.33392,128.4577425664,FALSE,75,63.66608,63.66608,11.33392,63.66608,11.33392,52.5,22.5,17.444355,-6.110435,4.11157
6,25,51.40744,51.40744,1000,0,NA,-26.40744,26.40744,26.40744,697.3528873536,FALSE,75,48.59256,48.59256,26.40744,48.59256,26.40744,52.5,22.5,17.444355,8.96308500000001,19.18509
7,25,33.51868,33.51868,1000,0,NA,-8.51868,8.51868,8.51868,72.5679089424001,FALSE,75,66.48132,66.48132,8.51868,66.48132,8.51868,48.75,26.25,21.5554725,-13.0367925,1.29633
7,25,47.24029,47.24029,1000,0,NA,-22.24029,22.24029,22.24029,494.6304992841,FALSE,75,52.75971,52.75971,22.24029,52.75971,22.24029,48.75,26.25,21.5554725,0.684817500000008,15.01794
7,25,52.39637,52.39637,1000,0,NA,-27.39637,27.39637,27.39637,750.5610891769,FALSE,75,47.60363,47.60363,27.39637,47.60363,27.39637,48.75,26.25,21.5554725,5.84089750000001,20.17402
7,25,59.76601,59.76601,1000,0,NA,-34.76601,34.76601,34.76601,1208.6754513201,FALSE,75,40.23399,40.23399,34.76601,40.23399,34.76601,48.75,26.25,21.5554725,13.2105375,27.54366
0,25,24.89232,24.89232,1000,0,NA,0.107679999999998,0.107679999999998,0.107679999999998,0.0115949823999997,FALSE,75,75.10768,75.10768,-0.107680000000002,75.10768,0.107680000000002,75,0,7.22235000000001,-7.11467000000001,-7.11467
0,25,18.89159,18.89159,1000,0,NA,6.10841,6.10841,6.10841,37.3126727281,FALSE,75,81.10841,81.10841,-6.10840999999999,81.10841,6.10840999999999,75,0,7.22235000000001,-1.11394000000001,-1.11394
0,25,23.10693,23.10693,1000,0,NA,1.89307,1.89307,1.89307,3.58371402489999,FALSE,75,76.89307,76.89307,-1.89306999999999,76.89307,1.89306999999999,75,0,7.22235000000001,-5.32928000000001,-5.32928
1,25,20.45246,20.45246,1000,0,NA,4.54754,4.54754,4.54754,20.6801200516,FALSE,75,79.54754,79.54754,-4.54754,79.54754,4.54754,71.25,3.75,3.1112325,1.4363075,-2.67481
1,25,16.2721,16.2721,1000,0,NA,8.7279,8.7279,8.7279,76.17623841,FALSE,75,83.7279,83.7279,-8.72790000000001,83.7279,8.72790000000001,71.25,3.75,3.1112325,5.6166675,1.50555
1,25,16.35613,16.35613,1000,0,NA,8.64387,8.64387,8.64387,74.7164885769,FALSE,75,83.64387,83.64387,-8.64386999999999,83.64387,8.64386999999999,71.25,3.75,3.1112325,5.5326375,1.42152
1,25,29.62992,29.62992,1000,0,NA,-4.62992,4.62992,4.62992,21.4361592064,FALSE,75,70.37008,70.37008,4.62992,70.37008,4.62992,71.25,3.75,3.1112325,1.5186875,-2.59243
2,25,25.4335,25.4335,1000,0,NA,-0.433499999999999,0.433499999999999,0.433499999999999,0.187922249999999,FALSE,75,74.5665,74.5665,0.433499999999995,74.5665,0.433499999999995,67.5,7.5,0.999884999999992,-0.566384999999993,-6.78885
2,25,21.9467,21.9467,1000,0,NA,3.0533,3.0533,3.0533,9.32264089,FALSE,75,78.0533,78.0533,-3.05330000000001,78.0533,3.05330000000001,67.5,7.5,0.999884999999992,2.05341500000001,-4.16905
2,25,28.30571,28.30571,1000,0,NA,-3.30571,3.30571,3.30571,10.9277186041,FALSE,75,71.69429,71.69429,3.30571,71.69429,3.30571,67.5,7.5,0.999884999999992,2.30582500000001,-3.91664
2,25,22.13767,22.13767,1000,0,NA,2.86233,2.86233,2.86233,8.1929330289,FALSE,75,77.86233,77.86233,-2.86233,77.86233,2.86233,67.5,7.5,0.999884999999992,1.86244500000001,-4.36002
3,25,25.61963,25.61963,1000,0,NA,-0.619629999999997,0.619629999999997,0.619629999999997,0.383941336899997,FALSE,75,74.38037,74.38037,0.619630000000001,74.38037,0.619630000000001,63.75,11.25,5.1110025,-4.4913725,-6.60272
3,25,22.74033,22.74033,1000,0,NA,2.25967,2.25967,2.25967,5.1061085089,FALSE,75,77.25967,77.25967,-2.25967,77.25967,2.25967,63.75,11.25,5.1110025,-2.8513325,-4.96268
3,25,14.9048,14.9048,1000,0,NA,10.0952,10.0952,10.0952,101.91306304,FALSE,75,85.0952,85.0952,-10.0952,85.0952,10.0952,63.75,11.25,5.1110025,4.9841975,2.87285
3,25,27.56897,27.56897,1000,0,NA,-2.56897,2.56897,2.56897,6.59960686089998,FALSE,75,72.43103,72.43103,2.56896999999999,72.43103,2.56896999999999,63.75,11.25,5.1110025,-2.5420325,-4.65338
4,25,29.01823,29.01823,1000,0,NA,-4.01823,4.01823,4.01823,16.1461723329,FALSE,75,70.98177,70.98177,4.01823,70.98177,4.01823,60,15,9.22211999999999,-5.20388999999999,-3.20412
4,25,31.23298,31.23298,1000,0,NA,-6.23298,6.23298,6.23298,38.8500396804,FALSE,75,68.76702,68.76702,6.23298,68.76702,6.23298,60,15,9.22211999999999,-2.98913999999999,-0.989370000000001
4,25,25.68161,25.68161,1000,0,NA,-0.681609999999999,0.681609999999999,0.681609999999999,0.464592192099999,FALSE,75,74.31839,74.31839,0.681610000000006,74.31839,0.681610000000006,60,15,9.22211999999999,-8.54050999999999,-6.54074
4,25,29.65465,29.65465,1000,0,NA,-4.65465,4.65465,4.65465,21.6657666225,FALSE,75,70.34535,70.34535,4.65465,70.34535,4.65465,60,15,9.22211999999999,-4.56746999999999,-2.5677
5,25,39.60437,39.60437,1000,0,NA,-14.60437,14.60437,14.60437,213.2876230969,FALSE,75,60.39563,60.39563,14.60437,60.39563,14.60437,56.25,18.75,13.3332375,1.27113250000001,7.38202
5,25,21.84648,21.84648,1000,0,NA,3.15352,3.15352,3.15352,9.9446883904,FALSE,75,78.15352,78.15352,-3.15352,78.15352,3.15352,56.25,18.75,13.3332375,-10.1797175,-4.06883
5,25,57.88794,57.88794,1000,0,NA,-32.88794,32.88794,32.88794,1081.6165974436,FALSE,75,42.11206,42.11206,32.88794,42.11206,32.88794,56.25,18.75,13.3332375,19.5547025,25.66559
5,25,42.18142,42.18142,1000,0,NA,-17.18142,17.18142,17.18142,295.2011932164,FALSE,75,57.81858,57.81858,17.18142,57.81858,17.18142,56.25,18.75,13.3332375,3.8481825,9.95907
6,25,36.29716,36.29716,1000,0,NA,-11.29716,11.29716,11.29716,127.6258240656,FALSE,75,63.70284,63.70284,11.29716,63.70284,11.29716,52.5,22.5,17.444355,-6.147195,4.07481
6,25,48.42793,48.42793,1000,0,NA,-23.42793,23.42793,23.42793,548.8679040849,FALSE,75,51.57207,51.57207,23.42793,51.57207,23.42793,52.5,22.5,17.444355,5.98357500000001,16.20558
6,25,37.1757,37.1757,1000,0,NA,-12.1757,12.1757,12.1757,148.24767049,FALSE,75,62.8243,62.8243,12.1757,62.8243,12.1757,52.5,22.5,17.444355,-5.268655,4.95335
6,25,50.35948,50.35948,1000,0,NA,-25.35948,25.35948,25.35948,643.1032258704,FALSE,75,49.64052,49.64052,25.35948,49.64052,25.35948,52.5,22.5,17.444355,7.915125,18.13713
7,25,41.10555,41.10555,1000,0,NA,-16.10555,16.10555,16.10555,259.3887408025,FALSE,75,58.89445,58.89445,16.10555,58.89445,16.10555,48.75,26.25,21.5554725,-5.44992249999999,8.8832
7,25,30.84954,30.84954,1000,0,NA,-5.84954,5.84954,5.84954,34.2171182116,FALSE,75,69.15046,69.15046,5.84953999999999,69.15046,5.84953999999999,48.75,26.25,21.5554725,-15.7059325,-1.37281
7,25,56.27504,56.27504,1000,0,NA,-31.27504,31.27504,31.27504,978.1281270016,FALSE,75,43.72496,43.72496,31.27504,43.72496,31.27504,48.75,26.25,21.5554725,9.7195675,24.05269
7,25,29.91073,29.91073,1000,0,NA,-4.91073,4.91073,4.91073,24.1152691329,FALSE,75,70.08927,70.08927,4.91073,70.08927,4.91073,48.75,26.25,21.5554725,-16.6447425,-2.31162
0,25,16.2715,16.2715,1000,0,NA,8.7285,8.7285,8.7285,76.18671225,FALSE,75,83.7285,83.7285,-8.7285,83.7285,8.7285,75,0,7.22235000000001,1.50614999999999,1.50615
0,25,15.68986,15.68986,1000,0,NA,9.31014,9.31014,9.31014,86.6787068196,FALSE,75,84.31014,84.31014,-9.31014,84.31014,9.31014,75,0,7.22235000000001,2.08778999999999,2.08779
0,25,21.66845,21.66845,1000,0,NA,3.33155,3.33155,3.33155,11.0992254025,FALSE,75,78.33155,78.33155,-3.33154999999999,78.33155,3.33154999999999,75,0,7.22235000000001,-3.89080000000001,-3.8908
1,25,19.83089,19.83089,1000,0,NA,5.16911,5.16911,5.16911,26.7196981921,FALSE,75,80.16911,80.16911,-5.16911,80.16911,5.16911,71.25,3.75,3.1112325,2.0578775,-2.05324
1,25,20.2799,20.2799,1000,0,NA,4.7201,4.7201,4.7201,22.27934401,FALSE,75,79.7201,79.7201,-4.7201,79.7201,4.7201,71.25,3.75,3.1112325,1.6088675,-2.50225
1,25,26.00408,26.00408,1000,0,NA,-1.00408,1.00408,1.00408,1.0081766464,FALSE,75,73.99592,73.99592,1.00408,73.99592,1.00408,71.25,3.75,3.1112325,-2.1071525,-6.21827
1,25,26.13525,26.13525,1000,0,NA,-1.13525,1.13525,1.13525,1.2887925625,FALSE,75,73.86475,73.86475,1.13525,73.86475,1.13525,71.25,3.75,3.1112325,-1.9759825,-6.0871
2,25,21.98286,21.98286,1000,0,NA,3.01714,3.01714,3.01714,9.10313377959999,FALSE,75,78.01714,78.01714,-3.01714,78.01714,3.01714,67.5,7.5,0.999884999999992,2.01725500000001,-4.20521
2,25,21.75693,21.75693,1000,0,NA,3.24307,3.24307,3.24307,10.5175030249,FALSE,75,78.24307,78.24307,-3.24307,78.24307,3.24307,67.5,7.5,0.999884999999992,2.24318500000001,-3.97928
2,25,27.76144,27.76144,1000,0,NA,-2.76144,2.76144,2.76144,7.62555087359998,FALSE,75,72.23856,72.23856,2.76143999999999,72.23856,2.76143999999999,67.5,7.5,0.999884999999992,1.761555,-4.46091
2,25,15.55427,15.55427,1000,0,NA,9.44573,9.44573,9.44573,89.2218152329,FALSE,75,84.44573,84.44573,-9.44573,84.44573,9.44573,67.5,7.5,0.999884999999992,8.44584500000001,2.22338
3,25,28.15162,28.15162,1000,0,NA,-3.15162,3.15162,3.15162,9.93270862440001,FALSE,75,71.84838,71.84838,3.15162000000001,71.84838,3.15162000000001,63.75,11.25,5.1110025,-1.9593825,-4.07073
3,25,30.9171,30.9171,1000,0,NA,-5.9171,5.9171,5.9171,35.01207241,FALSE,75,69.0829,69.0829,5.9171,69.0829,5.9171,63.75,11.25,5.1110025,0.8060975,-1.30525
3,25,27.98723,27.98723,1000,0,NA,-2.98723,2.98723,2.98723,8.9235430729,FALSE,75,72.01277,72.01277,2.98723,72.01277,2.98723,63.75,11.25,5.1110025,-2.1237725,-4.23512
3,25,43.26596,43.26596,1000,0,NA,-18.26596,18.26596,18.26596,333.6452947216,FALSE,75,56.73404,56.73404,18.26596,56.73404,18.26596,63.75,11.25,5.1110025,13.1549575,11.04361
4,25,19.4807,19.4807,1000,0,NA,5.5193,5.5193,5.5193,30.46267249,FALSE,75,80.5193,80.5193,-5.5193,80.5193,5.5193,60,15,9.22211999999999,-3.70281999999999,-1.70305
4,25,35.26965,35.26965,1000,0,NA,-10.26965,10.26965,10.26965,105.4657111225,FALSE,75,64.73035,64.73035,10.26965,64.73035,10.26965,60,15,9.22211999999999,1.04753000000002,3.04730000000001
4,25,40.74312,40.74312,1000,0,NA,-15.74312,15.74312,15.74312,247.8458273344,FALSE,75,59.25688,59.25688,15.74312,59.25688,15.74312,60,15,9.22211999999999,6.52100000000001,8.52077
4,25,16.45876,16.45876,1000,0,NA,8.54124,8.54124,8.54124,72.9527807376,FALSE,75,83.54124,83.54124,-8.54124,83.54124,8.54124,60,15,9.22211999999999,-0.680879999999991,1.31889
5,25,36.05101,36.05101,1000,0,NA,-11.05101,11.05101,11.05101,122.1248220201,FALSE,75,63.94899,63.94899,11.05101,63.94899,11.05101,56.25,18.75,13.3332375,-2.2822275,3.82866
5,25,35.39429,35.39429,1000,0,NA,-10.39429,10.39429,10.39429,108.0412646041,FALSE,75,64.60571,64.60571,10.39429,64.60571,10.39429,56.25,18.75,13.3332375,-2.9389475,3.17194
5,25,48.05946,48.05946,1000,0,NA,-23.05946,23.05946,23.05946,531.7386954916,FALSE,75,51.94054,51.94054,23.05946,51.94054,23.05946,56.25,18.75,13.3332375,9.72622250000001,15.83711
6,25,43.81543,43.81543,1000,0,NA,-18.81543,18.81543,18.81543,354.0204060849,FALSE,75,56.18457,56.18457,18.81543,56.18457,18.81543,52.5,22.5,17.444355,1.371075,11.59308
6,25,28.14208,28.14208,1000,0,NA,-3.14208,3.14208,3.14208,9.87266672640002,FALSE,75,71.85792,71.85792,3.14208000000001,71.85792,3.14208000000001,52.5,22.5,17.444355,-14.302275,-4.08027
6,25,43.18894,43.18894,1000,0,NA,-18.18894,18.18894,18.18894,330.8375383236,FALSE,75,56.81106,56.81106,18.18894,56.81106,18.18894,52.5,22.5,17.444355,0.744585000000001,10.96659
7,25,38.00047,38.00047,1000,0,NA,-13.00047,13.00047,13.00047,169.0122202209,FALSE,75,61.99953,61.99953,13.00047,61.99953,13.00047,48.75,26.25,21.5554725,-8.55500249999999,5.77812
7,25,35.58478,35.58478,1000,0,NA,-10.58478,10.58478,10.58478,112.0375676484,FALSE,75,64.41522,64.41522,10.58478,64.41522,10.58478,48.75,26.25,21.5554725,-10.9706925,3.36243
7,25,24.6724,24.6724,1000,0,NA,0.3276,0.3276,0.3276,0.10732176,FALSE,75,75.3276,75.3276,-0.327600000000004,75.3276,0.327600000000004,48.75,26.25,21.5554725,-21.2278725,-6.89475
0,25,23.05904,23.05904,1000,0,NA,1.94096,1.94096,1.94096,3.7673257216,FALSE,75,76.94096,76.94096,-1.94096,76.94096,1.94096,75,0,7.22235000000001,-5.28139000000001,-5.28139
0,25,16.62305,16.62305,1000,0,NA,8.37695,8.37695,8.37695,70.1732913025,FALSE,75,83.37695,83.37695,-8.37694999999999,83.37695,8.37694999999999,75,0,7.22235000000001,1.15459999999999,1.1546
0,25,15.36289,15.36289,1000,0,NA,9.63711,9.63711,9.63711,92.8738891521,FALSE,75,84.63711,84.63711,-9.63710999999999,84.63711,9.63710999999999,75,0,7.22235000000001,2.41475999999999,2.41476
1,25,24.96676,24.96676,1000,0,NA,0.0332399999999993,0.0332399999999993,0.0332399999999993,0.00110489759999995,FALSE,75,75.03324,75.03324,-0.0332400000000064,75.03324,0.0332400000000064,71.25,3.75,3.1112325,-3.0779925,-7.18911
1,25,25.60632,25.60632,1000,0,NA,-0.60632,0.60632,0.60632,0.3676239424,FALSE,75,74.39368,74.39368,0.606319999999997,74.39368,0.606319999999997,71.25,3.75,3.1112325,-2.5049125,-6.61603
1,25,16.01766,16.01766,1000,0,NA,8.98234,8.98234,8.98234,80.6824318756,FALSE,75,83.98234,83.98234,-8.98233999999999,83.98234,8.98233999999999,71.25,3.75,3.1112325,5.8711075,1.75999
2,25,21.28449,21.28449,1000,0,NA,3.71551,3.71551,3.71551,13.8050145601,FALSE,75,78.71551,78.71551,-3.71550999999999,78.71551,3.71550999999999,67.5,7.5,0.999884999999992,2.71562500000001,-3.50684
2,25,37.38209,37.38209,1000,0,NA,-12.38209,12.38209,12.38209,153.3161527681,FALSE,75,62.61791,62.61791,12.38209,62.61791,12.38209,67.5,7.5,0.999884999999992,11.382205,5.15974
3,25,30.16751,30.16751,1000,0,NA,-5.16751,5.16751,5.16751,26.7031596001,FALSE,75,69.83249,69.83249,5.16750999999999,69.83249,5.16750999999999,63.75,11.25,5.1110025,0.0565074999999986,-2.05484
3,25,33.12963,33.12963,1000,0,NA,-8.12963,8.12963,8.12963,66.0908839369,FALSE,75,66.87037,66.87037,8.12962999999999,66.87037,8.12962999999999,63.75,11.25,5.1110025,3.0186275,0.90728
4,25,23.06782,23.06782,1000,0,NA,1.93218,1.93218,1.93218,3.7333195524,FALSE,75,76.93218,76.93218,-1.93218,76.93218,1.93218,60,15,9.22211999999999,-7.28993999999999,-5.29017
4,25,27.42044,27.42044,1000,0,NA,-2.42044,2.42044,2.42044,5.85852979360001,FALSE,75,72.57956,72.57956,2.42044,72.57956,2.42044,60,15,9.22211999999999,-6.80167999999999,-4.80191
5,25,24.53734,24.53734,1000,0,NA,0.46266,0.46266,0.46266,0.2140542756,FALSE,75,75.46266,75.46266,-0.46266,75.46266,0.46266,56.25,18.75,13.3332375,-12.8705775,-6.75969
5,25,45.75799,45.75799,1000,0,NA,-20.75799,20.75799,20.75799,430.8941488401,FALSE,75,54.24201,54.24201,20.75799,54.24201,20.75799,56.25,18.75,13.3332375,7.4247525,13.53564
6,25,40.12574,40.12574,1000,0,NA,-15.12574,15.12574,15.12574,228.7880105476,FALSE,75,59.87426,59.87426,15.12574,59.87426,15.12574,52.5,22.5,17.444355,-2.31861499999999,7.90339
6,25,24.48685,24.48685,1000,0,NA,0.51315,0.51315,0.51315,0.2633229225,FALSE,75,75.51315,75.51315,-0.513149999999996,75.51315,0.513149999999996,52.5,22.5,17.444355,-16.931205,-6.7092
7,25,46.54251,46.54251,1000,0,NA,-21.54251,21.54251,21.54251,464.0797371001,FALSE,75,53.45749,53.45749,21.54251,53.45749,21.54251,48.75,26.25,21.5554725,-0.0129624999999933,14.32016
7,25,46.50201,46.50201,1000,0,NA,-21.50201,21.50201,21.50201,462.3364340401,FALSE,75,53.49799,53.49799,21.50201,53.49799,21.50201,48.75,26.25,21.5554725,-0.0534624999999949,14.27966
0,25,17.81147,17.81147,1000,0,NA,7.18853,7.18853,7.18853,51.6749635609,FALSE,75,82.18853,82.18853,-7.18853,82.18853,7.18853,75,0,7.22235000000001,-0.0338200000000057,-0.0338199999999986
0,25,15.1953,15.1953,1000,0,NA,9.8047,9.8047,9.8047,96.13214209,FALSE,75,84.8047,84.8047,-9.8047,84.8047,9.8047,75,0,7.22235000000001,2.58234999999999,2.58235
1,25,29.65185,29.65185,1000,0,NA,-4.65185,4.65185,4.65185,21.6397084225,FALSE,75,70.34815,70.34815,4.65185,70.34815,4.65185,71.25,3.75,3.1112325,1.5406175,-2.5705
1,25,17.99613,17.99613,1000,0,NA,7.00387,7.00387,7.00387,49.0541949769,FALSE,75,82.00387,82.00387,-7.00387000000001,82.00387,7.00387000000001,71.25,3.75,3.1112325,3.8926375,-0.21848
2,25,26.46336,26.46336,1000,0,NA,-1.46336,1.46336,1.46336,2.1414224896,FALSE,75,73.53664,73.53664,1.46335999999999,73.53664,1.46335999999999,67.5,7.5,0.999884999999992,0.46347500000001,-5.75899
3,25,19.019,19.019,1000,0,NA,5.981,5.981,5.981,35.772361,FALSE,75,80.981,80.981,-5.98099999999999,80.981,5.98099999999999,63.75,11.25,5.1110025,0.869997500000004,-1.24135
4,25,17.8946,17.8946,1000,0,NA,7.1054,7.1054,7.1054,50.48670916,FALSE,75,82.1054,82.1054,-7.1054,82.1054,7.1054,60,15,9.22211999999999,-2.11671999999999,-0.116949999999999
5,25,35.20257,35.20257,1000,0,NA,-10.20257,10.20257,10.20257,104.0924346049,FALSE,75,64.79743,64.79743,10.20257,64.79743,10.20257,56.25,18.75,13.3332375,-3.13066749999999,2.98022
6,25,24.98708,24.98708,1000,0,NA,0.0129200000000012,0.0129200000000012,0.0129200000000012,0.00016692640000003,FALSE,75,75.01292,75.01292,-0.0129200000000083,75.01292,0.0129200000000083,52.5,22.5,17.444355,-17.431435,-7.20943
7,25,39.3007,39.3007,1000,0,NA,-14.3007,14.3007,14.3007,204.51002049,FALSE,75,60.6993,60.6993,14.3007,60.6993,14.3007,48.75,26.25,21.5554725,-7.25477249999999,7.07835
0,25,17.91204,17.91204,1000,0,NA,7.08796,7.08796,7.08796,50.2391769616,FALSE,75,82.08796,82.08796,-7.08796,82.08796,7.08796,75,0,7.22235000000001,-0.134390000000007,-0.13439
0,25,17.99049,17.99049,1000,0,NA,7.00951,7.00951,7.00951,49.1332304401,FALSE,75,82.00951,82.00951,-7.00951000000001,82.00951,7.00951000000001,75,0,7.22235000000001,-0.212840000000007,-0.21284
1,25,15.15143,15.15143,1000,0,NA,9.84857,9.84857,9.84857,96.9943310449,FALSE,75,84.84857,84.84857,-9.84857,84.84857,9.84857,71.25,3.75,3.1112325,6.7373375,2.62622
2,25,22.24129,22.24129,1000,0,NA,2.75871,2.75871,2.75871,7.6104808641,FALSE,75,77.75871,77.75871,-2.75871000000001,77.75871,2.75871000000001,67.5,7.5,0.999884999999992,1.75882500000001,-4.46364
3,25,29.21249,29.21249,1000,0,NA,-4.21249,4.21249,4.21249,17.7450720001,FALSE,75,70.78751,70.78751,4.21249,70.78751,4.21249,63.75,11.25,5.1110025,-0.898512499999995,-3.00986
4,25,28.65434,28.65434,1000,0,NA,-3.65434,3.65434,3.65434,13.3542008356,FALSE,75,71.34566,71.34566,3.65434,71.34566,3.65434,60,15,9.22211999999999,-5.56777999999999,-3.56801
5,25,27.4012,27.4012,1000,0,NA,-2.4012,2.4012,2.4012,5.76576144,FALSE,75,72.5988,72.5988,2.4012,72.5988,2.4012,56.25,18.75,13.3332375,-10.9320375,-4.82115
6,25,37.73746,37.73746,1000,0,NA,-12.73746,12.73746,12.73746,162.2428872516,FALSE,75,62.26254,62.26254,12.73746,62.26254,12.73746,52.5,22.5,17.444355,-4.706895,5.51511
7,25,38.89829,38.89829,1000,0,NA,-13.89829,13.89829,13.89829,193.1624649241,FALSE,75,61.10171,61.10171,13.89829,61.10171,13.89829,48.75,26.25,21.5554725,-7.65718249999999,6.67594
0,25,13.36961,13.36961,1000,0,NA,11.63039,11.63039,11.63039,135.2659715521,FALSE,75,86.63039,86.63039,-11.63039,86.63039,11.63039,75,0,7.22235000000001,4.40803999999999,4.40804
1,25,18.54852,18.54852,1000,0,NA,6.45148,6.45148,6.45148,41.6215941904,FALSE,75,81.45148,81.45148,-6.45148,81.45148,6.45148,71.25,3.75,3.1112325,3.3402475,-0.770869999999999
2,25,28.6214,28.6214,1000,0,NA,-3.6214,3.6214,3.6214,13.11453796,FALSE,75,71.3786,71.3786,3.62139999999999,71.3786,3.62139999999999,67.5,7.5,0.999884999999992,2.62151500000001,-3.60095
3,25,14.84791,14.84791,1000,0,NA,10.15209,10.15209,10.15209,103.0649313681,FALSE,75,85.15209,85.15209,-10.15209,85.15209,10.15209,63.75,11.25,5.1110025,5.0410875,2.92974
4,25,27.48345,27.48345,1000,0,NA,-2.48345,2.48345,2.48345,6.16752390249999,FALSE,75,72.51655,72.51655,2.48345,72.51655,2.48345,60,15,9.22211999999999,-6.73866999999999,-4.7389
0,25,16.87847,16.87847,1000,0,NA,8.12153,8.12153,8.12153,65.9592495409,FALSE,75,83.12153,83.12153,-8.12153000000001,83.12153,8.12153000000001,75,0,7.22235000000001,0.899179999999994,0.899180000000001
0,25,19.91783,19.91783,1000,0,NA,5.08217,5.08217,5.08217,25.8284519089,FALSE,75,80.08217,80.08217,-5.08217,80.08217,5.08217,75,0,7.22235000000001,-2.14018,-2.14018
0,25,20.82764,20.82764,1000,0,NA,4.17236,4.17236,4.17236,17.4085879696,FALSE,75,79.17236,79.17236,-4.17236,79.17236,4.17236,75,0,7.22235000000001,-3.04999,-3.04999
0,25,20.70187,20.70187,1000,0,NA,4.29813,4.29813,4.29813,18.4739214969,FALSE,75,79.29813,79.29813,-4.29813,79.29813,4.29813,75,0,7.22235000000001,-2.92422000000001,-2.92422
0,25,17.77765,17.77765,1000,0,NA,7.22235,7.22235,7.22235,52.1623395225,FALSE,75,82.22235,82.22235,-7.22235000000001,82.22235,7.22235000000001,75,0,7.22235000000001,-7.105427357601e-15,0
