"byz","actual","predicted","selected.predicted","clock","threshold","blockchain_size_kB","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
1,25,21.59897,21.59897,392,0.02,NA,3.40103,3.40103,3.40103,11.5670050609,FALSE,75,78.40103,78.40103,-3.40102999999999,78.40103,3.40102999999999,71.25,3.75,0.528526249999999,2.87250375,-0.692365000000001
2,25,29.54266,29.54266,310,0.02,3128,-4.54266,4.54266,4.54266,20.6357598756,FALSE,75,70.45734,70.45734,4.54266,70.45734,4.54266,67.5,7.5,4.4480775,0.0945825000000013,0.449264999999999
2,25,18.04404,18.04404,428,0.02,NA,6.95596,6.95596,6.95596,48.3853795216,FALSE,75,81.95596,81.95596,-6.95596,81.95596,6.95596,67.5,7.5,4.4480775,2.5078825,2.862565
2,25,31.39653,31.39653,381,0.02,NA,-6.39653,6.39653,6.39653,40.9155960409,FALSE,75,68.60347,68.60347,6.39653,68.60347,6.39653,67.5,7.5,4.4480775,1.9484525,2.303135
2,25,29.32648,29.32648,337,0.02,NA,-4.32648,4.32648,4.32648,18.7184291904,FALSE,75,70.67352,70.67352,4.32648,70.67352,4.32648,67.5,7.5,4.4480775,-0.121597499999996,0.233085000000001
2,25,27.06074,27.06074,453,0.02,NA,-2.06074,2.06074,2.06074,4.2466493476,FALSE,75,72.93926,72.93926,2.06074,72.93926,2.06074,67.5,7.5,4.4480775,-2.3873375,-2.032655
3,25,35.57601,35.57601,386,0.02,3512,-10.57601,10.57601,10.57601,111.8519875201,FALSE,75,64.42399,64.42399,10.57601,64.42399,10.57601,63.75,11.25,8.36762875000001,2.20838125,6.482615
3,25,39.27853,39.27853,569,0.02,NA,-14.27853,14.27853,14.27853,203.8764189609,FALSE,75,60.72147,60.72147,14.27853,60.72147,14.27853,63.75,11.25,8.36762875000001,5.91090124999999,10.185135
3,25,26.62923,26.62923,474,0.02,NA,-1.62923,1.62923,1.62923,2.6543903929,FALSE,75,73.37077,73.37077,1.62923000000001,73.37077,1.62923000000001,63.75,11.25,8.36762875000001,-6.73839875000001,-2.464165
4,25,31.59005,31.59005,347,0.02,3572,-6.59005,6.59005,6.59005,43.4287590025,FALSE,75,68.40995,68.40995,6.59004999999999,68.40995,6.59004999999999,60,15,12.28718,-5.69713,2.496655
4,25,41.04196,41.04196,429,0.02,NA,-16.04196,16.04196,16.04196,257.3444806416,FALSE,75,58.95804,58.95804,16.04196,58.95804,16.04196,60,15,12.28718,3.75478,11.948565
4,25,33.52442,33.52442,472,0.02,NA,-8.52442,8.52442,8.52442,72.6657363364,FALSE,75,66.47558,66.47558,8.52441999999999,66.47558,8.52441999999999,60,15,12.28718,-3.76276,4.431025
4,25,32.98984,32.98984,334,0.02,NA,-7.98984,7.98984,7.98984,63.8375432256,FALSE,75,67.01016,67.01016,7.98984,67.01016,7.98984,60,15,12.28718,-4.29734,3.896445
5,25,32.902,32.902,388,0.02,3736,-7.902,7.902,7.902,62.441604,FALSE,75,67.098,67.098,7.902,67.098,7.902,56.25,18.75,16.20673125,-8.30473125,3.808605
5,25,58.70051,58.70051,759,0.02,NA,-33.70051,33.70051,33.70051,1135.7243742601,FALSE,75,41.29949,41.29949,33.70051,41.29949,33.70051,56.25,18.75,16.20673125,17.49377875,29.607115
5,25,36.94817,36.94817,431,0.02,NA,-11.94817,11.94817,11.94817,142.7587663489,FALSE,75,63.05183,63.05183,11.94817,63.05183,11.94817,56.25,18.75,16.20673125,-4.25856124999999,7.85477500000001
5,25,40.38417,40.38417,428,0.02,NA,-15.38417,15.38417,15.38417,236.6726865889,FALSE,75,59.61583,59.61583,15.38417,59.61583,15.38417,56.25,18.75,16.20673125,-0.822561249999993,11.290775
