"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
0,25,26.571205,26.6455,155,0.02,-1.571205,1.571205,1.6455,2.468685152025,FALSE,75,73.428795,73.3545,1.57120499999999,73.428795,1.57120499999999,75,0,0.175195000000002,1.39600999999999,0.200119999999995
1,25,40.9076473684211,41.636,Inf,0.02,-15.9076473684211,15.9076473684211,16.636,253.053244798033,FALSE,75,59.0923526315789,58.364,15.9076473684211,56.137735,18.862265,71.25,3.75,3.91643525000001,14.94582975,14.536562368421
2,25,45.8276833333333,45.7264,Inf,0.02,-20.8276833333333,20.8276833333333,20.7264,433.792393033611,FALSE,75,54.1723166666667,54.2736,20.8276833333333,48.755085,26.244915,67.5,7.5,7.65767550000001,18.5872395,19.4565983333333
3,25,54.2777352941176,54.7536,Inf,0.02,-29.2777352941176,29.2777352941176,29.7536,857.185783952422,FALSE,75,45.7222647058824,45.2464,29.2777352941176,38.863925,36.136075,63.75,11.25,11.39891575,24.73715925,27.9066502941176
4,25,56.5340375,57.5557,Inf,0.02,-31.5340375,31.5340375,32.5557,994.395521051406,FALSE,75,43.4659625,42.4443,31.5340375,34.77277,40.22723,60,15,15.140156,25.087074,30.1629525
5,25,62.9805733333333,63.3611,Inf,0.02,-37.9805733333333,37.9805733333333,38.3611,1442.52395072871,FALSE,75,37.0194266666667,36.6389,37.9805733333333,27.76457,47.23543,56.25,18.75,18.88139625,28.35403375,36.6094883333333
6,25,67.99275,100,Inf,0.02,-42.99275,42.99275,75,1848.3765525625,FALSE,75,32.00725,0,42.99275,22.405075,52.594925,52.5,22.5,22.6226365,29.9722885,41.621665
7,25,72.2342461538461,73.1256,Inf,0.02,-47.2342461538461,47.2342461538461,48.1256,2231.07400972213,FALSE,75,27.7657538461539,26.8744,47.2342461538461,18.04774,56.95226,48.75,26.25,26.36387675,30.58838325,45.8631611538461
0,25,25.541905,24.8388,293,0.02,-0.541905,0.541905,0.161199999999994,0.293661029025,FALSE,75,74.458095,75.1612,0.541905,74.458095,0.541905,75,0,0.175195000000002,0.366709999999998,-0.829180000000004
1,25,28.9785947368421,29.4067,Inf,0.02,-3.9785947368421,3.9785947368421,4.4067,15.8292160800277,FALSE,75,71.0214052631579,70.5933,3.9785947368421,67.470335,7.52966499999999,71.25,3.75,3.91643525000001,3.61322974999999,2.6075097368421
2,25,48.7862444444444,49.3687,Inf,0.02,-23.7862444444444,23.7862444444444,24.3687,565.785424770864,FALSE,75,51.2137555555556,50.6313,23.7862444444444,46.09238,28.90762,67.5,7.5,7.65767550000001,21.2499445,22.4151594444444
3,25,57.5732411764706,57.5749,Inf,0.02,-32.5732411764706,32.5732411764706,32.5749,1061.01604074052,FALSE,75,42.4267588235294,42.4251,32.5732411764706,36.062745,38.937255,63.75,11.25,11.39891575,27.53833925,31.2021561764706
4,25,58.43145,58.1177,Inf,0.02,-33.43145,33.43145,33.1177,1117.6618491025,FALSE,75,41.56855,41.8823,33.43145,33.25484,41.74516,60,15,15.140156,26.605004,32.060365
5,25,62.81778,63.6546,Inf,0.02,-37.81778,37.81778,38.6546,1430.1844841284,FALSE,75,37.18222,36.3454,37.81778,27.886665,47.113335,56.25,18.75,18.88139625,28.23193875,36.446695
6,25,74.1935928571429,74.595,Inf,0.02,-49.1935928571429,49.1935928571429,49.595,2420.00957819434,FALSE,75,25.8064071428571,25.405,49.1935928571429,18.064485,56.935515,52.5,22.5,22.6226365,34.3128785,47.8225078571429
7,25,69.5407769230769,100,Inf,0.02,-44.5407769230769,44.5407769230769,75,1983.8808089113,FALSE,75,30.4592230769231,0,44.5407769230769,19.798495,55.201505,48.75,26.25,26.36387675,28.83762825,43.1696919230769
0,25,23.82897,24.5796,142,0.02,1.17102999999999,1.17102999999999,0.420399999999997,1.37131126089999,FALSE,75,76.17103,75.4204,-1.17103,76.17103,1.17103,75,0,0.175195000000002,0.995835,-0.20005500000001
1,25,34.8701,34.6245,Inf,0.02,-9.8701,9.8701,9.6245,97.41887401,FALSE,75,65.1299,65.3755,9.87010000000001,61.873405,13.126595,71.25,3.75,3.91643525000001,9.21015975,8.499015
2,25,50.0986111111111,100,Inf,0.02,-25.0986111111111,25.0986111111111,75,629.94027970679,FALSE,75,49.9013888888889,0,25.0986111111111,44.91125,30.08875,67.5,7.5,7.65767550000001,22.4310745,23.7275261111111
3,25,46.4016235294118,47.0796,Inf,0.02,-21.4016235294118,21.4016235294118,22.0796,458.029489694671,FALSE,75,53.5983764705882,52.9204,21.4016235294118,45.55862,29.44138,63.75,11.25,11.39891575,18.04246425,20.0305385294118
4,25,59.23324375,58.5868,Inf,0.02,-34.23324375,34.23324375,33.5868,1171.91497764691,FALSE,75,40.76675625,41.4132,34.23324375,32.613405,42.386595,60,15,15.140156,27.246439,32.86215875
5,25,65.2512933333333,64.765,Inf,0.02,-40.2512933333333,40.2512933333333,39.765,1620.16661500604,FALSE,75,34.7487066666667,35.235,40.2512933333333,26.06153,48.93847,56.25,18.75,18.88139625,30.05707375,38.8802083333333
