"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
0,25,29.50484,29.3247,1000,0.01,-4.50484,4.50484,4.3247,20.2935834256,FALSE,75,70.49516,70.6753,4.50484,70.49516,4.50484,75,0,10.16228,-5.65743999999999,-5.65744
1,25,33.9880526315789,34.4684,1000,0.01,-8.98805263157895,8.98805263157895,9.4684,80.7850901080332,FALSE,75,66.0119473684211,65.5316,8.98805263157894,62.71135,12.28865,71.25,3.75,13.404166,-1.115516,-1.17422736842105
2,25,33.3083166666667,32.426,1000,0.01,-8.30831666666667,8.30831666666667,7.426,69.0281258336112,FALSE,75,66.6916833333333,67.574,8.30831666666667,60.022515,14.977485,67.5,7.5,16.646052,-1.668567,-1.85396333333333
3,25,45.9191529411765,45.7572,1000,0.01,-20.9191529411765,20.9191529411765,20.7572,437.610959776332,FALSE,75,54.0808470588235,54.2428,20.9191529411765,45.96872,29.03128,63.75,11.25,19.887938,9.143342,10.7568729411765
4,25,45.30153125,43.3721,1000,0.01,-20.30153125,20.30153125,18.3721,412.152171094727,FALSE,75,54.69846875,56.6279,20.30153125,43.758775,31.241225,60,15,23.129824,8.111401,10.13925125
5,25,51.49746,52.0136,1000,0.01,-26.49746,26.49746,27.0136,702.1153864516,FALSE,75,48.50254,47.9864,26.49746,36.376905,38.623095,56.25,18.75,26.37171,12.251385,16.33518
6,25,59.6073214285714,58.8868,1000,0.01,-34.6073214285714,34.6073214285714,33.8868,1197.66669646046,FALSE,75,40.3926785714286,41.1132,34.6073214285714,28.274875,46.725125,52.5,22.5,29.613596,17.111529,24.4450414285714
7,25,69.9805846153846,69.9206,1000,0.01,-44.9805846153846,44.9805846153846,44.9206,2023.25299234178,FALSE,75,30.0194153846154,30.0794,44.9805846153846,19.51262,55.48738,48.75,26.25,32.855482,22.631898,34.8183046153846
0,25,34.00118,34.2671,1000,0.01,-9.00118,9.00118,9.26709999999999,81.0212413924,FALSE,75,65.99882,65.7329,9.00118000000001,65.99882,9.00118000000001,75,0,10.16228,-1.16109999999999,-1.1611
1,25,35.4549368421053,34.8718,1000,0.01,-10.4549368421053,10.4549368421053,9.8718,109.30570437241,FALSE,75,64.5450631578947,65.1282,10.4549368421053,61.31781,13.68219,71.25,3.75,13.404166,0.278024000000009,0.29265684210527
2,25,35.4300333333333,35.5011,1000,0.01,-10.4300333333333,10.4300333333333,10.5011,108.785595334444,FALSE,75,64.5699666666667,64.4989,10.4300333333333,58.11297,16.88703,67.5,7.5,16.646052,0.240978000000005,0.267753333333335
3,25,41.7536764705882,43.2406,1000,0.01,-16.7536764705882,16.7536764705882,18.2406,280.685675281142,FALSE,75,58.2463235294118,56.7594,16.7536764705882,49.509375,25.490625,63.75,11.25,19.887938,5.60268700000001,6.59139647058824
4,25,46.79711875,100,1000,0.01,-21.79711875,21.79711875,75,475.114385801602,FALSE,75,53.20288125,0,21.79711875,42.562305,32.437695,60,15,23.129824,9.30787100000001,11.63483875
