"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
3,25,85.9739941176471,85.3395,1000,0,-60.9739941176471,60.9739941176471,60.3395,3717.82795865886,FALSE,75,14.0260058823529,14.6605,60.9739941176471,11.922105,63.077895,63.75,11.25,12.906388625,50.171506375,58.9716316176471
4,25,90.647925625,90.78834,1000,0,-65.647925625,65.647925625,65.78834,4309.65013886553,FALSE,75,9.352074375,9.21165999999999,65.647925625,7.4816595,67.5183405,60,15,16.558954,50.9593865,63.645563125
5,25,92.003968,92.47139,1000,0,-67.003968,67.003968,67.47139,4489.53172774502,FALSE,75,7.996032,7.52861,67.003968,5.997024,69.002976,56.25,18.75,20.211519375,48.791456625,65.0016055
6,25,93.3710735714286,93.86201,1000,0,-68.3710735714286,68.3710735714286,68.86201,4674.6037013097,FALSE,75,6.62892642857142,6.13799,68.3710735714286,4.64024849999999,70.3597515,52.5,22.5,23.86408475,46.49566675,66.3687110714286
7,25,93.9579484615385,93.48265,1000,0,-68.9579484615385,68.9579484615385,68.48265,4755.19865602419,FALSE,75,6.04205153846154,6.51734999999999,68.9579484615385,3.9273335,71.0726665,48.75,26.25,27.516650125,43.556016375,66.9555859615385
0,25,23.272145,22.9806,1000,0,1.727855,1.727855,2.0194,2.98548290102501,FALSE,75,76.727855,77.0194,-1.72785500000001,76.727855,1.72785500000001,75,0,1.94869249999999,-0.220837499999988,-0.274507499999997
1,25,71.3238105263158,71.76,1000,0,-46.3238105263158,46.3238105263158,46.76,2145.89542167801,FALSE,75,28.6761894736842,28.24,46.3238105263158,27.24238,47.75762,71.25,3.75,5.60125787499999,42.156362125,44.3214480263158
2,25,82.8086166666667,82.7454,1000,0,-57.8086166666667,57.8086166666667,57.7454,3341.83616091361,FALSE,75,17.1913833333333,17.2546,57.8086166666667,15.472245,59.527755,67.5,7.5,9.25382325,50.27393175,55.8062541666667
3,25,87.0061823529412,100,1000,0,-62.0061823529412,62.0061823529412,75,3844.76664998619,FALSE,75,12.9938176470588,0,62.0061823529412,11.044745,63.955255,63.75,11.25,12.906388625,51.048866375,60.0038198529412
4,25,90.893389375,90.25602,1000,0,-65.893389375,65.893389375,65.25602,4341.93876332536,FALSE,75,9.106610625,9.74397999999999,65.893389375,7.2852885,67.7147115,60,15,16.558954,51.1557575,63.891026875
5,25,92.35805,91.88916,1000,0,-67.35805,67.35805,66.88916,4537.1068998025,FALSE,75,7.64194999999999,8.11084,67.35805,5.7314625,69.2685375,56.25,18.75,20.211519375,49.057018125,65.3556875
6,25,93.1283528571429,100,1000,0,-68.1283528571429,68.1283528571429,75,4641.47246302736,FALSE,75,6.87164714285714,0,68.1283528571429,4.810153,70.189847,52.5,22.5,23.86408475,46.32576225,66.1259903571429
7,25,93.8364492307692,100,1000,0,-68.8364492307692,68.8364492307692,75,4738.45674270027,FALSE,75,6.16355076923077,0,68.8364492307692,4.006308,70.993692,48.75,26.25,27.516650125,43.477041875,66.8340867307692
0,25,27.92801,28.1956,1000,0,-2.92801,2.92801,3.1956,8.57324256010002,FALSE,75,72.07199,71.8044,2.92801,72.07199,2.92801,75,0,1.94869249999999,0.979317500000008,0.925647500000006
1,25,70.2214,71.5449,1000,0,-45.2214,45.2214,46.5449,2044.97501796,FALSE,75,29.7786,28.4551,45.2214,28.28967,46.71033,71.25,3.75,5.60125787499999,41.109072125,43.2190375
2,25,81.2975222222222,81.9386,1000,0,-56.2975222222222,56.2975222222222,56.9386,3169.4110083616,FALSE,75,18.7024777777778,18.0614,56.2975222222222,16.83223,58.16777,67.5,7.5,9.25382325,48.91394675,54.2951597222222
3,25,87.2420705882353,87.4915,1000,0,-62.2420705882353,62.2420705882353,62.4915,3874.07535111087,FALSE,75,12.7579294117647,12.5085,62.2420705882353,10.84424,64.15576,63.75,11.25,12.906388625,51.249371375,60.2397080882353
4,25,89.61389,89.793,1000,0,-64.61389,64.61389,64.793,4174.9547809321,FALSE,75,10.38611,10.207,64.61389,8.308888,66.691112,60,15,16.558954,50.132158,62.6115275
5,25,91.8613733333333,100,1000,0,-66.8613733333333,66.8613733333333,75,4470.44324401938,FALSE,75,8.13862666666667,0,66.8613733333333,6.10397,68.89603,56.25,18.75,20.211519375,48.684510625,64.8590108333333
6,25,92.7115742857143,92.59711,1000,0,-67.7115742857143,67.7115742857143,67.59711,4584.8572922498,FALSE,75,7.28842571428572,7.40289,67.7115742857143,5.10189800000001,69.898102,52.5,22.5,23.86408475,46.03401725,65.7092117857143
7,25,93.7956653846154,94.67689,1000,0,-68.7956653846154,68.7956653846154,69.67689,4732.84357571197,FALSE,75,6.20433461538461,5.32311,68.7956653846154,4.0328175,70.9671825,48.75,26.25,27.516650125,43.450532375,66.7933028846154
0,25,29.842975,29.6393,1000,0,-4.842975,4.842975,4.6393,23.454406850625,FALSE,75,70.157025,70.3607,4.842975,70.157025,4.842975,75,0,1.94869249999999,2.8942825,2.8406125
1,25,67.0418368421053,67.3372,1000,0,-42.0418368421053,42.0418368421053,42.3372,1767.5160450582,FALSE,75,32.9581631578947,32.6628,42.0418368421053,31.310255,43.689745,71.25,3.75,5.60125787499999,38.088487125,40.0394743421053
2,25,80.8007055555556,80.7061,1000,0,-55.8007055555556,55.8007055555556,55.7061,3113.71874049781,FALSE,75,19.1992944444444,19.2939,55.8007055555556,17.279365,57.720635,67.5,7.5,9.25382325,48.46681175,53.7983430555556
3,25,86.9937235294118,87.6982,1000,0,-61.9937235294118,61.9937235294118,62.6982,3843.22175704114,FALSE,75,13.0062764705882,12.3018,61.9937235294118,11.055335,63.944665,63.75,11.25,12.906388625,51.038276375,59.9913610294118
4,25,90.599894375,100,1000,0,-65.599894375,65.599894375,75,4303.34614201116,FALSE,75,9.40010562499999,0,65.599894375,7.5200845,67.4799155,60,15,16.558954,50.9209615,63.597531875
5,25,92.0744233333333,91.06315,1000,0,-67.0744233333333,67.0744233333333,66.06315,4498.97826549921,FALSE,75,7.92557666666667,8.93684999999999,67.0744233333333,5.9441825,69.0558175,56.25,18.75,20.211519375,48.844298125,65.0720608333333
6,25,93.1291671428571,100,1000,0,-68.1291671428571,68.1291671428571,75,4641.58341557937,FALSE,75,6.87083285714286,0,68.1291671428571,4.809583,70.190417,52.5,22.5,23.86408475,46.32633225,66.1268046428571
7,25,93.8775023076923,100,1000,0,-68.8775023076923,68.8775023076923,75,4744.11032414616,FALSE,75,6.12249769230769,0,68.8775023076923,3.9796235,71.0203765,48.75,26.25,27.516650125,43.503726375,66.8751398076923
0,25,28.9644,29.0091,1000,0,-3.9644,3.9644,4.0091,15.71646736,FALSE,75,71.0356,70.9909,3.9644,71.0356,3.9644,75,0,1.94869249999999,2.0157075,1.9620375
1,25,67.3120684210526,66.2324,1000,0,-42.3120684210526,42.3120684210526,41.2324,1790.31113406784,FALSE,75,32.6879315789474,33.7676,42.3120684210526,31.053535,43.946465,71.25,3.75,5.60125787499999,38.345207125,40.3097059210526
2,25,80.4589222222222,80.5874,1000,0,-55.4589222222222,55.4589222222222,55.5874,3075.69205405049,FALSE,75,19.5410777777778,19.4126,55.4589222222222,17.58697,57.41303,67.5,7.5,9.25382325,48.15920675,53.4565597222222
3,25,88.6989705882353,100,1000,0,-63.6989705882353,63.6989705882353,75,4057.55885400087,FALSE,75,11.3010294117647,0,63.6989705882353,9.605875,65.394125,63.75,11.25,12.906388625,52.487736375,61.6966080882353
4,25,91.00905375,91.75149,1000,0,-66.00905375,66.00905375,66.75149,4357.19517697039,FALSE,75,8.99094624999999,8.24851,66.00905375,7.19275699999999,67.807243,60,15,16.558954,51.248289,64.00669125
5,25,91.807124,100,1000,0,-66.807124,66.807124,75,4463.19181715138,FALSE,75,8.192876,0,66.807124,6.144657,68.855343,56.25,18.75,20.211519375,48.643823625,64.8047615
6,25,93.7863092857143,100,1000,0,-68.7863092857143,68.7863092857143,75,4731.55634514994,FALSE,75,6.21369071428572,0,68.7863092857143,4.3495835,70.6504165,52.5,22.5,23.86408475,46.78633175,66.7839467857143
7,25,94.1688692307692,94.70795,1000,0,-69.1688692307692,69.1688692307692,69.70795,4784.33247066325,FALSE,75,5.83113076923077,5.29205,69.1688692307692,3.790235,71.209765,48.75,26.25,27.516650125,43.693114875,67.1665067307692
0,25,25.01276,25.1172,1000,0,-0.0127600000000001,0.0127600000000001,0.117199999999997,0.000162817600000003,FALSE,75,74.98724,74.8828,0.0127600000000001,74.98724,0.0127600000000001,75,0,1.94869249999999,-1.93593249999999,-1.9896025
1,25,68.2588105263158,70.2545,1000,0,-43.2588105263158,43.2588105263158,45.2545,1871.32468815169,FALSE,75,31.7411894736842,29.7455,43.2588105263158,30.15413,44.84587,71.25,3.75,5.60125787499999,39.244612125,41.2564480263158
2,25,82.9525666666667,83.2867,1000,0,-57.9525666666667,57.9525666666667,58.2867,3358.49998325444,FALSE,75,17.0474333333333,16.7133,57.9525666666667,15.34269,59.65731,67.5,7.5,9.25382325,50.40348675,55.9502041666667
3,25,87.7328235294118,87.1228,1000,0,-62.7328235294118,62.7328235294118,62.1228,3935.40714797232,FALSE,75,12.2671764705882,12.8772,62.7328235294118,10.4271,64.5729,63.75,11.25,12.906388625,51.666511375,60.7304610294118
4,25,90.310855625,89.2758,1000,0,-65.310855625,65.310855625,64.2758,4265.50786246959,FALSE,75,9.689144375,10.7242,65.310855625,7.7513155,67.2486845,60,15,16.558954,50.6897305,63.308493125
5,25,92.148508,91.59429,1000,0,-67.148508,67.148508,66.59429,4508.92212662606,FALSE,75,7.85149200000001,8.40571,67.148508,5.88861900000001,69.111381,56.25,18.75,20.211519375,48.899861625,65.1461455
6,25,93.2215442857143,92.02718,1000,0,-68.2215442857143,68.2215442857143,67.02718,4654.17910472768,FALSE,75,6.77845571428571,7.97282,68.2215442857143,4.744919,70.255081,52.5,22.5,23.86408475,46.39099625,66.2191817857143
7,25,94.1134107692308,93.45911,1000,0,-69.1134107692308,69.1134107692308,68.45911,4776.66354815642,FALSE,75,5.88658923076923,6.54089,69.1134107692308,3.826283,71.173717,48.75,26.25,27.516650125,43.657066875,67.1110482692308
0,25,29.61059,30.181,1000,0,-4.61059,4.61059,5.181,21.2575401481,FALSE,75,70.38941,69.819,4.61059,70.38941,4.61059,75,0,1.94869249999999,2.66189750000001,2.6082275
1,25,67.0328578947368,65.7336,1000,0,-42.0328578947368,42.0328578947368,40.7336,1766.76114279914,FALSE,75,32.9671421052632,34.2664,42.0328578947368,31.318785,43.681215,71.25,3.75,5.60125787499999,38.079957125,40.0304953947368
2,25,79.9027666666667,79.5594,1000,0,-54.9027666666667,54.9027666666667,54.5594,3014.31378765444,FALSE,75,20.0972333333333,20.4406,54.9027666666667,18.08751,56.91249,67.5,7.5,9.25382325,47.65866675,52.9004041666667
3,25,87.4364705882353,87.4248,1000,0,-62.4364705882353,62.4364705882353,62.4248,3898.31285951557,FALSE,75,12.5635294117647,12.5752,62.4364705882353,10.679,64.321,63.75,11.25,12.906388625,51.414611375,60.4341080882353
4,25,91.588868125,91.06627,1000,0,-66.588868125,66.588868125,66.06627,4434.07735816864,FALSE,75,8.411131875,8.93373,66.588868125,6.7289055,68.2710945,60,15,16.558954,51.7121405,64.586505625
5,25,92.97339,100,1000,0,-67.97339,67.97339,75,4620.3817480921,FALSE,75,7.02661000000001,0,67.97339,5.2699575,69.7300425,56.25,18.75,20.211519375,49.518523125,65.9710275
6,25,93.7452957142857,94.36448,1000,0,-68.7452957142857,68.7452957142857,69.36448,4725.91568284459,FALSE,75,6.25470428571428,5.63552,68.7452957142857,4.378293,70.621707,52.5,22.5,23.86408475,46.75762225,66.7429332142857
7,25,93.9137092307692,93.85667,1000,0,-68.9137092307692,68.9137092307692,68.85667,4749.09931994301,FALSE,75,6.08629076923077,6.14333000000001,68.9137092307692,3.956089,71.043911,48.75,26.25,27.516650125,43.527260875,66.9113467307692
0,25,31.908475,32.4,1000,0,-6.908475,6.908475,7.4,47.727026825625,FALSE,75,68.091525,67.6,6.90847500000001,68.091525,6.90847500000001,75,0,1.94869249999999,4.95978250000002,4.9061125
1,25,62.1562,61.2594,1000,0,-37.1562,37.1562,36.2594,1380.58319844,FALSE,75,37.8438,38.7406,37.1562,35.95161,39.04839,71.25,3.75,5.60125787499999,33.447132125,35.1538375
2,25,82.4523666666667,82.2284,1000,0,-57.4523666666667,57.4523666666667,57.2284,3300.77443560111,FALSE,75,17.5476333333333,17.7716,57.4523666666667,15.79287,59.20713,67.5,7.5,9.25382325,49.95330675,55.4500041666667
3,25,88.4467823529412,87.9003,1000,0,-63.4467823529412,63.4467823529412,62.9003,4025.49419094149,FALSE,75,11.5532176470588,12.0997,63.4467823529412,9.82023499999999,65.179765,63.75,11.25,12.906388625,52.273376375,61.4444198529412
4,25,90.284781875,89.7734,1000,0,-65.284781875,65.284781875,64.7734,4262.10274446633,FALSE,75,9.71521812500001,10.2266,65.284781875,7.77217450000001,67.2278255,60,15,16.558954,50.6688715,63.282419375
5,25,92.64727,92.0581,1000,0,-67.64727,67.64727,67.0581,4576.1531384529,FALSE,75,7.35272999999999,7.9419,67.64727,5.5145475,69.4854525,56.25,18.75,20.211519375,49.273933125,65.6449075
6,25,93.2322164285714,100,1000,0,-68.2322164285714,68.2322164285714,75,4655.63535875541,FALSE,75,6.76778357142858,0,68.2322164285714,4.73744850000001,70.2625515,52.5,22.5,23.86408475,46.39846675,66.2298539285714
7,25,93.9157761538462,94.35443,1000,0,-68.9157761538462,68.9157761538462,69.35443,4749.38420288703,FALSE,75,6.08422384615385,5.64557000000001,68.9157761538462,3.9547455,71.0452545,48.75,26.25,27.516650125,43.528604375,66.9134136538461
0,25,25.64899,25.3964,1000,0,-0.648990000000005,0.648990000000005,0.396399999999996,0.421188020100006,FALSE,75,74.35101,74.6036,0.648989999999998,74.35101,0.648989999999998,75,0,1.94869249999999,-1.2997025,-1.35337249999999
1,25,65.397547368421,66.8458,1000,0,-40.397547368421,40.397547368421,41.8458,1631.96183338382,FALSE,75,34.602452631579,33.1542,40.397547368421,32.87233,42.12767,71.25,3.75,5.60125787499999,36.526412125,38.395184868421
2,25,81.1957777777778,82.4282,1000,0,-56.1957777777778,56.1957777777778,57.4282,3157.96544004938,FALSE,75,18.8042222222222,17.5718,56.1957777777778,16.9238,58.0762,67.5,7.5,9.25382325,48.82237675,54.1934152777778
3,25,88.3348847058824,88.513,1000,0,-63.3348847058824,63.3348847058824,63.513,4011.30762070741,FALSE,75,11.6651152941176,11.487,63.3348847058824,9.91534799999999,65.084652,63.75,11.25,12.906388625,52.178263375,61.3325222058824
4,25,90.38471,100,1000,0,-65.38471,65.38471,75,4275.1603017841,FALSE,75,9.61529,0,65.38471,7.692232,67.307768,60,15,16.558954,50.748814,63.3823475
5,25,92.0935106666667,91.74798,1000,0,-67.0935106666667,67.0935106666667,66.74798,4501.53917357811,FALSE,75,7.90648933333333,8.25202,67.0935106666667,5.92986699999999,69.070133,56.25,18.75,20.211519375,48.858613625,65.0911481666667
6,25,93.2072142857143,93.28529,1000,0,-68.2072142857143,68.2072142857143,68.28529,4652.22408061735,FALSE,75,6.79278571428571,6.71471,68.2072142857143,4.75495,70.24505,52.5,22.5,23.86408475,46.38096525,66.2048517857143
7,25,93.86757,94.76625,1000,0,-68.86757,68.86757,69.76625,4742.7421977049,FALSE,75,6.13243,5.23375,68.86757,3.9860795,71.0139205,48.75,26.25,27.516650125,43.497270375,66.8652075
0,25,24.924185,25.095,1000,0,0.0758150000000022,0.0758150000000022,0.0949999999999989,0.00574791422500033,FALSE,75,75.075815,74.905,-0.0758150000000057,75.075815,0.0758150000000057,75,0,1.94869249999999,-1.87287749999999,-1.9265475
1,25,65.0583947368421,65.0232,1000,0,-40.0583947368421,40.0583947368421,40.0232,1604.67498889266,FALSE,75,34.9416052631579,34.9768,40.0583947368421,33.194525,41.805475,71.25,3.75,5.60125787499999,36.204217125,38.0560322368421
2,25,81.2825388888889,81.467,1000,0,-56.2825388888889,56.2825388888889,56.467,3167.72418377929,FALSE,75,18.7174611111111,18.533,56.2825388888889,16.845715,58.154285,67.5,7.5,9.25382325,48.90046175,54.2801763888889
3,25,88.9086335294118,88.9922,1000,0,-63.9086335294118,63.9086335294118,63.9922,4084.31343959665,FALSE,75,11.0913664705882,11.0078,63.9086335294118,9.4276615,65.5723385,63.75,11.25,12.906388625,52.665949875,61.9062710294118
4,25,91.057216875,91.28644,1000,0,-66.057216875,66.057216875,66.28644,4363.55590127079,FALSE,75,8.94278312499999,8.71356,66.057216875,7.15422649999999,67.8457735,60,15,16.558954,51.2868195,64.054854375
5,25,91.6884093333333,91.60122,1000,0,-66.6884093333333,66.6884093333333,66.60122,4447.34393941022,FALSE,75,8.31159066666667,8.39878,66.6884093333333,6.23369300000001,68.766307,56.25,18.75,20.211519375,48.554787625,64.6860468333333
6,25,93.56274,100,1000,0,-68.56274,68.56274,75,4700.8493163076,FALSE,75,6.43725999999999,0,68.56274,4.506082,70.493918,52.5,22.5,23.86408475,46.62983325,66.5603775
7,25,93.8800723076923,100,1000,0,-68.8800723076923,68.8800723076923,75,4744.46436111292,FALSE,75,6.1199276923077,0,68.8800723076923,3.977953,71.022047,48.75,26.25,27.516650125,43.505396875,66.8777098076923
0,25,26.490965,26.2279,1000,0,-1.490965,1.490965,1.22790000000001,2.222976631225,FALSE,75,73.509035,73.7721,1.490965,73.509035,1.490965,75,0,1.94869249999999,-0.45772749999999,-0.511397499999999
1,25,68.6917947368421,70.455,1000,0,-43.6917947368421,43.6917947368421,45.455,1908.97292732634,FALSE,75,31.3082052631579,29.545,43.6917947368421,29.742795,45.257205,71.25,3.75,5.60125787499999,39.655947125,41.6894322368421
2,25,83.8596722222222,84.5738,1000,0,-58.8596722222222,58.8596722222222,59.5738,3464.46101410744,FALSE,75,16.1403277777778,15.4262,58.8596722222222,14.526295,60.473705,67.5,7.5,9.25382325,51.21988175,56.8573097222222
3,25,87.4296705882353,86.8989,1000,0,-62.4296705882353,62.4296705882353,61.8989,3897.46376975557,FALSE,75,12.5703294117647,13.1011,62.4296705882353,10.68478,64.31522,63.75,11.25,12.906388625,51.408831375,60.4273080882353
4,25,91.117775,91.25098,1000,0,-66.117775,66.117775,66.25098,4371.56017095062,FALSE,75,8.88222500000001,8.74902,66.117775,7.10578,67.89422,60,15,16.558954,51.335266,64.1154125
5,25,92.6705993333333,92.7162,1000,0,-67.6705993333333,67.6705993333333,67.7162,4579.31001413253,FALSE,75,7.32940066666666,7.2838,67.6705993333333,5.49705049999999,69.5029495,56.25,18.75,20.211519375,49.291430125,65.6682368333333
6,25,93.5035414285714,100,1000,0,-68.5035414285714,68.5035414285714,75,4692.735188256,FALSE,75,6.49645857142858,0,68.5035414285714,4.547521,70.452479,52.5,22.5,23.86408475,46.58839425,66.5011789285714
7,25,94.4492861538462,94.1479,1000,0,-69.4492861538462,69.4492861538462,69.1479,4823.20334727881,FALSE,75,5.55071384615384,5.85210000000001,69.4492861538462,3.607964,71.392036,48.75,26.25,27.516650125,43.875385875,67.4469236538462
0,25,28.769455,28.6415,1000,0,-3.769455,3.769455,3.6415,14.208790997025,FALSE,75,71.230545,71.3585,3.76945499999999,71.230545,3.76945499999999,75,0,1.94869249999999,1.8207625,1.7670925
1,25,63.9704105263158,64.1473,1000,0,-38.9704105263158,38.9704105263158,39.1473,1518.69289658958,FALSE,75,36.0295894736842,35.8527,38.9704105263158,34.22811,40.77189,71.25,3.75,5.60125787499999,35.170632125,36.9680480263158
2,25,80.5821722222222,80.7353,1000,0,-55.5821722222222,55.5821722222222,55.7353,3089.37786894077,FALSE,75,19.4178277777778,19.2647,55.5821722222222,17.476045,57.523955,67.5,7.5,9.25382325,48.27013175,53.5798097222222
3,25,86.6200235294118,86.5897,1000,0,-61.6200235294118,61.6200235294118,61.5897,3797.02729976526,FALSE,75,13.3799764705882,13.4103,61.6200235294118,11.37298,63.62702,63.75,11.25,12.906388625,50.720631375,59.6176610294118
4,25,90.15064875,100,1000,0,-65.15064875,65.15064875,75,4244.60703254588,FALSE,75,9.84935125,0,65.15064875,7.879481,67.120519,60,15,16.558954,50.561565,63.14828625
5,25,92.0416213333333,100,1000,0,-67.0416213333333,67.0416213333333,75,4494.57899100206,FALSE,75,7.95837866666666,0,67.0416213333333,5.968784,69.031216,56.25,18.75,20.211519375,48.819696625,65.0392588333333
6,25,93.1284464285714,92.92676,1000,0,-68.1284464285714,68.1284464285714,67.92676,4641.48521277073,FALSE,75,6.87155357142856,7.07324,68.1284464285714,4.81008749999999,70.1899125,52.5,22.5,23.86408475,46.32582775,66.1260839285714
7,25,93.8873269230769,93.06759,1000,0,-68.8873269230769,68.8873269230769,68.06759,4745.46381060688,FALSE,75,6.11267307692309,6.93241,68.8873269230769,3.97323750000001,71.0267625,48.75,26.25,27.516650125,43.510112375,66.8849644230769
0,25,29.315515,29.4255,1000,0,-4.315515,4.315515,4.4255,18.623669715225,FALSE,75,70.684485,70.5745,4.315515,70.684485,4.315515,75,0,1.94869249999999,2.36682250000001,2.31315250000001
1,25,70.5358105263158,69.5662,1000,0,-45.5358105263158,45.5358105263158,44.5662,2073.51004028853,FALSE,75,29.4641894736842,30.4338,45.5358105263158,27.99098,47.00902,71.25,3.75,5.60125787499999,41.407762125,43.5334480263158
2,25,80.4753611111111,80.6072,1000,0,-55.4753611111111,55.4753611111111,55.6072,3077.51569040818,FALSE,75,19.5246388888889,19.3928,55.4753611111111,17.572175,57.427825,67.5,7.5,9.25382325,48.17400175,53.4729986111111
3,25,88.2693647058824,88.5885,1000,0,-63.2693647058824,63.2693647058824,63.5885,4003.01251028595,FALSE,75,11.7306352941176,11.4115,63.2693647058824,9.97104,65.02896,63.75,11.25,12.906388625,52.122571375,61.2670022058824
4,25,91.299530625,91.1296,1000,0,-66.299530625,66.299530625,66.1296,4395.62776109531,FALSE,75,8.700469375,8.8704,66.299530625,6.9603755,68.0396245,60,15,16.558954,51.4806705,64.297168125
5,25,92.8925306666667,93.44153,1000,0,-67.8925306666667,67.8925306666667,68.44153,4609.39572032427,FALSE,75,7.10746933333333,6.55847,67.8925306666667,5.330602,69.669398,56.25,18.75,20.211519375,49.457878625,65.8901681666667
6,25,93.0851614285714,93.84391,1000,0,-68.0851614285714,68.0851614285714,68.84391,4635.58920675463,FALSE,75,6.91483857142858,6.15609000000001,68.0851614285714,4.840387,70.159613,52.5,22.5,23.86408475,46.29552825,66.0827989285714
7,25,94.1529769230769,94.9086,1000,0,-69.1529769230769,69.1529769230769,69.9086,4782.13421732361,FALSE,75,5.84702307692308,5.09140000000001,69.1529769230769,3.800565,71.199435,48.75,26.25,27.516650125,43.682784875,67.1506144230769
0,25,27.69022,27.7666,1000,0,-2.69022,2.69022,2.7666,7.2372836484,FALSE,75,72.30978,72.2334,2.69022,72.30978,2.69022,75,0,1.94869249999999,0.741527500000004,0.687857500000002
1,25,66.3552105263158,65.9502,1000,0,-41.3552105263158,41.3552105263158,40.9502,1710.2534376759,FALSE,75,33.6447894736842,34.0498,41.3552105263158,31.96255,43.03745,71.25,3.75,5.60125787499999,37.436192125,39.3528480263158
