"byz","actual","predicted","selected.predicted","clock","threshold","error","absError","selected.absError","squaredError","consWhite","actual.white","predicted.white","selected.predicted.white","error.white","overall.mean","overall.absError","theoretical.actual","theoretical.pee","error.extrapolation","pee","harm"
5,25,67.1051533333333,66.8255,1000,0,-42.1051533333333,42.1051533333333,41.8255,1772.84393722351,FALSE,75,32.8948466666667,33.1745,42.1051533333333,24.671135,50.328865,56.25,18.75,18.757215,31.57165,40.6578733333333
6,25,72.3226714285714,72.8529,1000,0,-47.3226714285714,47.3226714285714,47.8529,2239.43523113653,FALSE,75,27.6773285714286,27.1471,47.3226714285714,19.37413,55.62587,52.5,22.5,22.506734,33.119136,45.8753914285714
7,25,77.2271307692308,77.9477,1000,0,-52.2271307692308,52.2271307692308,52.9477,2727.67318838633,FALSE,75,22.7728692307692,22.0523,52.2271307692308,14.802365,60.197635,48.75,26.25,26.256253,33.941382,50.7798507692308
0,25,30.47238,30.434,1000,0,-5.47238,5.47238,5.434,29.9469428644,FALSE,75,69.52762,69.566,5.47238,69.52762,5.47238,75,0,0.00961999999999819,5.46276,4.0251
1,25,38.5382578947368,38.4108,1000,0,-13.5382578947368,13.5382578947368,13.4108,183.284426824404,FALSE,75,61.4617421052632,61.5892,13.5382578947368,58.388655,16.611345,71.25,3.75,3.75913899999999,12.852206,12.0909778947368
2,25,46.9296277777778,47.0083,1000,0,-21.9296277777778,21.9296277777778,22.0083,480.908574471883,FALSE,75,53.0703722222222,52.9917,21.9296277777778,47.763335,27.236665,67.5,7.5,7.508658,19.728007,20.4823477777778
3,25,53.2397588235294,100,1000,0,-28.2397588235294,28.2397588235294,75,797.483978411107,FALSE,75,46.7602411764706,0,28.2397588235294,39.746205,35.253795,63.75,11.25,11.258177,23.995618,26.7924788235294
4,25,62.6388375,100,1000,0,-37.6388375,37.6388375,75,1416.68208835141,FALSE,75,37.3611625,0,37.6388375,29.88893,45.11107,60,15,15.007696,30.103374,36.1915575
5,25,68.3824266666667,100,1000,0,-43.3824266666667,43.3824266666667,75,1882.03494348871,FALSE,75,31.6175733333333,0,43.3824266666667,23.71318,51.28682,56.25,18.75,18.757215,32.529605,41.9351466666667
6,25,75.3910785714286,75.5876,1000,0,-50.3910785714286,50.3910785714286,50.5876,2539.26079959189,FALSE,75,24.6089214285714,24.4124,50.3910785714286,17.226245,57.773755,52.5,22.5,22.506734,35.267021,48.9437985714286
7,25,80.2869,100,1000,0,-55.2869,55.2869,75,3056.64131161,FALSE,75,19.7131,0,55.2869,12.813515,62.186485,48.75,26.25,26.256253,35.930232,53.83962
0,25,23.259155,23.5685,1000,0,1.740845,1.740845,1.4315,3.030541314025,FALSE,75,76.740845,76.4315,-1.74084500000001,76.740845,1.74084500000001,75,0,0.00961999999999819,1.73122500000001,0.293565000000005
