0,10,20,30,40,50,60,70,80,90,100
0,10.9,16.19933333333333,34.10883333333334,40.49444444444444,51.241,64.55,69.4775,77.922,89.13316666666667,100
0,8.29983333333333,15.96883333333333,29.4775,35.62171428571429,50.90296783625731,57.55766666666666,73.3335,83.16683333333332,90.35,100
0,7.79066666666666,19.45733333333333,32.30499999999999,37.90105263157895,51.7962962962963,57.66087719298245,71.55,81.20483333333335,88.54383333333334,100
0,10.26166666666666,16.279,30.27083333333333,38.05537037037038,48.90052631578947,59.37933333333334,70.12250000000002,79.0725,90.29416666666666,100
0,12.98466666666666,20.18333333333333,32.56122807017544,38.02877192982455,48.68833333333333,61.05543859649123,75.00033333333335,75.65833333333333,90.89133333333332,100
0,10.46466666666666,16.24,30.60818421052632,38.93796296296296,51.92421052631578,60.66116666666669,68.42716666666666,75.6775,89.10866666666667,100
0,11.43833333333333,16.44999999999999,33.37865789473684,38.63450980392156,52.24416666666667,61.37869117647059,70.86100000000001,82.172,88.64399999999998,100
0,9.535,18,31.52666666666667,40.56683333333334,48.17799999999999,55.60016666666667,75.07816666666667,79.29516666666665,87.79083333333334,100
