0,1,2,3,4,5,6,7,8,9,10
0.0,2.06739,2.66823,4.64724500000001,2.56305,3.54869,1.682735,2.67828,0.0679599999999994,0.982001499999996,0.0
0.0,1.81782,5.501605,0.789455,0.666230000000006,1.121745,3.054725,5.77396,2.00396499999999,0.637467000000001,0.0
0.0,1.03925,1.80545499999999,4.81466,5.144955,2.73289,1.72615999999999,3.66149,2.868675,0.773073999999994,0.0
0.0,1.191535,2.507435,2.219695,3.18431,2.89926000000001,3.9072,0.381524999999996,2.25709000000001,0.910604500000005,0.0
0.0,1.78627,1.001055,0.850359999999998,5.52804500000001,1.40749499999999,0.762395000000005,0.894904999999994,0.142084999999994,0.9656205,0.0
0.0,1.753745,4.014075,5.68040500000001,1.066985,1.22429,4.66064499999999,1.18234,1.655815,1.933407,0.0
0.0,0.941245000000004,0.112220000000001,0.910274999999999,0.871380000000002,0.829644999999999,0.0063650000000024,0.766750000000002,0.843890000000002,1.8280695,0.0
0.0,0.115119999999999,0.823639999999997,1.82586000000001,3.99941,5.54205999999999,0.0536849999999944,2.642585,2.14717499999999,1.57737850000001,0.0
0.0,3.154785,1.87716,2.81604,4.207565,1.85638,4.84045999999999,0.0951650000000086,1.19819500000001,0.870939500000006,0.0
0.0,2.67914999999999,1.94706,0.126004999999999,2.922355,2.01303500000001,1.89595,0.720479999999995,1.09931,1.88418799999999,0.0
0.0,1.74641,0.106984999999998,1.448115,0.619479999999996,2.560485,3.568605,4.33777500000001,3.78806,1.4787755,0.0
0.0,3.79952,2.42216500000001,5.684925,0.982854999999994,4.582015,3.900175,4.54656,2.666735,1.68981649999999,0.0
0.0,0.837530000000006,0.106964999999999,7.33750999999999,5.75428,2.53035500000001,5.28827,2.580935,1.001785,0.738434499999997,0.0
0.0,1.74463,2.633205,1.927555,3.024815,0.723775000000003,4.85813499999999,3.960375,2.90913500000001,1.8322505,0.0
0.0,0.748550000000002,2.70328,2.21568500000001,0.940310000000004,4.1906,1.695745,3.01857000000001,1.75605,0.912136500000003,0.0
0.0,0.0294000000000043,3.151435,2.29776,0.163179999999997,4.504465,0.768000000000001,2.08814,2.844865,2.053287,0.0
0.0,2.652875,3.10373,0.704224999999997,0.070299999999996,1.713765,3.76056999999999,4.32966,1.005565,2.83167450000001,0.0
0.0,1.860045,2.55679,7.689775,0.938030000000005,1.46568000000001,0.851375000000004,3.73482,2.76669,1.73509749999999,0.0
0.0,1.41163,5.780325,3.733965,3.79625,1.30066,0.721769999999999,4.50615999999999,3.50637500000001,1.826465,0.0
0.0,2.217055,1.73844,3.933925,0.758114999999997,2.581605,1.82255,1.041315,3.90444500000001,1.8852775,0.0
0.0,0.0760550000000002,0.904999999999994,0.352319999999999,0.0940800000000053,2.644735,0.697179999999996,1.141245,2.485725,2.760795,0.0
