0,10,20,30,40,50,60,70,80,90,100
0.0,11.64676,23.72378,32.659605,43.527855,45.92942,60.773815,71.895075,82.446085,91.7833345,100.0
0.0,11.851325,26.22509,33.73228,41.006645,54.653835,63.81711,75.919955,82.12667,90.669674,100.0
0.0,10.826255,22.77889,37.614385,43.032535,52.27889,62.178995,74.214995,81.603825,91.8078985,100.0
0.0,10.09576,22.870585,31.059765,43.133255,54.32889,64.749505,72.71064,82.244535,92.095651,100.0
0.0,14.74379,24.834225,32.252425,44.02324,47.921425,64.902735,74.249845,79.951635,90.7960775,100.0
0.0,11.037005,21.010255,30.540575,40.78623,51.78804,59.713165,70.722905,81.733095,91.8014015,100.0
0.0,14.04996,22.48829,30.960645,41.9508,52.924315,66.54379,76.34447,79.008155,90.1931305,100.0
0.0,8.921035,23.019745,34.85155,41.413685,53.92982,63.509845,70.156485,82.74837,89.8836165,100.0
0.0,12.59111,22.8851,31.060945,41.34858,52.16288,64.031055,73.8202,83.71616,91.3598865,100.0
0.0,13.65931,22.51934,32.097735,41.06608,54.33139,61.7689,74.015535,82.832335,92.7522495,100.0
0.0,12.093265,21.46246,35.166265,44.65599,51.885145,60.959705,70.85165,82.625955,91.859521,100.0
0.0,10.05651,21.5031,28.86463,40.112475,53.762695,59.942025,74.11181,82.90503,92.574231,100.0
0.0,13.8826,19.8986,35.44711,42.91591,56.139725,60.89826,72.955845,83.766505,91.1087375,100.0
0.0,10.113075,21.12098,30.873785,44.626425,54.87207,59.02619,72.85484,82.80775,89.36917,100.0
0.0,10.26546,21.822605,35.4384,42.491675,51.288725,60.74441,72.86343,83.767575,90.196598,100.0
0.0,12.900835,20.894125,33.752345,47.448355,53.82088,62.747515,71.602735,83.465165,90.7846805,100.0
0.0,13.90504,20.03395,29.199605,40.88819,50.27304,60.079565,74.57291,80.141365,91.14926,100.0
0.0,11.71853,23.09188,31.181215,42.83958,51.823955,64.83497,69.827665,80.05365,90.880051,100.0
0.0,11.188955,21.1128,32.57917,42.20176,53.85021,60.786355,75.35151,83.25956,92.7520845,100.0
0.0,11.167235,21.870515,30.76958,42.817325,52.47175,63.141255,74.31686,79.88038,91.830326,100.0
0.0,11.39081,20.66731,31.9405,43.64177,52.94914,63.85269,72.98768,81.54904,91.855655,100.0
0.0,11.68797,24.676575,30.88995,42.89059,49.48471,62.289445,71.10016,84.94543,91.9792345,100.0
0.0,9.11801,21.82213,36.87149,42.965975,54.44107,64.87669,70.655225,81.906055,90.3090145,100.0
0.0,11.27834,20.386395,30.523665,39.416515,52.16958,63.240985,75.439485,82.01815,90.1071565,100.0
0.0,10.05232,22.853925,31.79384,46.823245,53.303955,61.663855,71.046925,80.90461,90.829397,100.0
0.0,10.225675,20.846705,32.275395,46.77659,49.86676,61.029485,71.963465,82.683255,90.8124425,100.0
0.0,10.84029,20.87444,31.806395,44.28034,51.61994,62.281495,71.9121,83.16193,90.30294,100.0
0.0,11.90174,19.845825,29.759055,44.13993,55.532535,62.121695,71.90871,84.80602,89.935352,100.0
0.0,10.87319,19.903545,31.962875,40.664895,54.34908,60.728625,75.647535,83.768205,90.9442485,100.0
0.0,10.966885,20.87392,28.823255,40.813045,53.00585,61.52328,71.901715,79.295515,91.852639,100.0
0.0,9.07797,23.58362,33.18942,49.4732,52.654295,63.20413,69.894335,83.79568,89.709355,100.0
0.0,10.865255,21.68898,33.241595,40.09782,50.752375,62.956475,71.14763,81.06509,92.6992735,100.0
0.0,8.98025,22.835195,33.767955,43.906725,54.97257,64.996225,71.688335,83.526815,92.002002,100.0
0.0,9.96696500000001,20.670755,33.346205,43.796165,55.92183,64.98907,71.01451,81.41728,91.9166835,100.0
0.0,13.21875,20.737835,35.146515,41.958475,55.46199,65.70814,72.40786,83.07137,91.4386675,100.0
0.0,11.74237,21.851085,31.06622,40.812355,53.575375,59.781985,70.94128,82.914825,91.671319,100.0
0.0,10.937605,20.010655,30.412655,40.21101,51.72947,61.921455,71.89951,79.818965,90.981233,100.0
0.0,11.019445,21.28264,36.10117,43.86961,52.704345,62.88992,71.023785,80.99193,91.7811935,100.0
0.0,12.57792,21.17456,32.055045,42.07117,50.579575,63.16542,71.43212,83.589125,92.7569135,100.0
0.0,11.560435,22.825605,34.36402,44.681585,51.836245,62.829415,72.14989,83.006515,90.8351315,100.0
0.0,13.08833,21.740875,32.982205,40.66582,49.08761,62.995215,69.88197,77.909825,90.824049,100.0
0.0,11.714785,21.099205,31.917365,41.38566,53.49154,65.00252,73.67375,81.517435,90.9122415,100.0
0.0,13.754995,22.087,28.17013,42.158585,53.590435,59.41674,70.55936,81.82242,91.8785405,100.0
0.0,11.731325,21.864575,30.8096,39.383465,52.504935,60.8514,73.62058,79.97603,91.8825865,100.0
0.0,10.908635,20.782745,30.675005,40.79781,53.388185,61.57339,72.97347,80.839615,90.843913,100.0
0.0,10.110895,20.21343,33.21965,43.80693,54.95887,62.45365,73.253875,82.79782,92.7362475,100.0
0.0,9.92576000000001,25.517735,33.16277,40.28234,49.088415,64.660175,71.24551,81.81222,89.9566565,100.0
0.0,12.866885,21.73436,30.25773,39.927315,51.603615,63.15524,70.12377,83.718645,91.0389615,100.0
0.0,11.891525,20.738655,34.37639,40.93514,56.528745,64.52068,74.843105,79.851335,92.702272,100.0
0.0,11.144155,22.1579,35.86509,41.719435,52.648955,62.07751,72.58717,81.84358,91.8812375,100.0
0.0,11.66436,22.17092,35.01925,42.65726,54.53025,63.044385,74.46094,82.72339,92.7686005,100.0
0.0,11.95905,22.6842,32.458875,43.276075,51.083875,59.805255,70.830365,81.50065,93.6295885,100.0
0.0,11.912955,18.658255,30.874825,44.87243,51.574535,61.95515,74.913105,81.22999,90.99438,100.0
0.0,10.89493,19.786425,32.08321,42.876955,52.554825,61.903375,75.952595,82.873435,92.800387,100.0
0.0,12.00141,21.74644,32.380315,43.644395,54.48394,63.87225,72.94618,79.765965,89.703315,100.0
0.0,9.937385,23.32548,31.12919,44.62906,49.847435,59.717355,72.846755,84.024325,91.664068,100.0
0.0,12.76261,20.80896,32.02606,37.92585,51.239675,60.761595,70.51204,84.387305,90.7993575,100.0
0.0,11.12447,18.951075,30.89732,43.73563,53.107625,63.50391,73.862825,81.701475,90.917751,100.0
0.0,10.873215,21.937215,31.8016,42.239885,51.19633,62.39158,76.74384,80.866865,92.067872,100.0
